phone,area,category,postal_code,price_range,rating_value,restaurant,review_count,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score Count,Score Recent,Score Max,Score Min,Score Average,Score StdDev,Grade A Count,Grade B Count,Grade C Count,Not Yet Graded,P Count,Z Count,Inspection,Times_Graded,,,,,
2127227220,New York,"Coffee & Tea,
                    Breakfast & Brunch,
                    Juice Bars & Smoothies",10128,Under $10,4.5,Mellow Yellow Coffee and Vibes,25,SQUEEZE,MANHATTAN,1ST AVE,10128,Jewish/Kosher,6,22,22,5,16.33333333,8.778762251,0,0,0,4,0,0,2,1,,,,,
2127226709,New York,Italian,10029,Above $61,4.5,Rao’s,112,RAO'S BAR & GRILL,MANHATTAN,EAST  114 STREET,10029,Italian,14,7,17,7,12.78571429,3.662251754,8,0,0,0,0,0,6,5,,,,,
2127078770,New York,"Tapas Bars,
                    Wine Bars,
                    Modern European",10019,$11-30,4,Kilo,323,KILO,MANHATTAN,9 AVENUE,10019,American,11,9,17,7,9.363636364,3.8541595,9,0,0,0,0,0,5,5,,,,,
2126956969,New York,"Lebanese,
                    Mediterranean",10018,$11-30,4.5,Balade - Your Way,138,BALADE EASTERN MEDITERRANEAN,MANHATTAN,W 37TH ST,10018,Middle Eastern,10,7,19,7,15.8,4.732863826,2,4,0,0,0,0,3,3,,,,,
2126956969,New York,"Lebanese,
                    Mediterranean",10018,$11-30,4.5,Balade - Your Way,138,BALADE EASTERN MEDITERRANEAN,MANHATTAN,W 37TH ST,10018,Middle Eastern,10,7,19,7,15.8,4.732863826,2,4,0,0,0,0,3,3,,,,,
2126919359,New York,"Seafood,
                    Greek,
                    Italian",10014,$11-30,4,Extra Virgin,1011,EXTRA VIRGIN,MANHATTAN,WEST    4 STREET,10014,Mediterranean,33,11,59,8,36.60606061,22.32282939,12,0,0,0,0,0,8,6,,,,,
2126910555,New York,Italian,10014,$31-60,4,Scarpetta,1469,SCARPETTA,MANHATTAN,WEST 14 STREET,10014,Italian,22,12,21,-1,11.09090909,6.625413489,13,0,0,0,0,0,8,6,,,,,
2126868080,New York,"American (New),
                    Seafood,
                    Burgers",10016,$11-30,4,Hendriks,237,HENDRIKS,MANHATTAN,3RD AVE,10016,American,14,11,34,9,21.92857143,11.3032622,5,0,0,0,0,0,4,3,,,,,
2126861006,New York,American (New),10010,$31-60,4,Upland,563,UPLAND,MANHATTAN,PARK AVE S,10010,American,3,9,9,2,6.666666667,4.041451884,3,0,0,0,0,0,2,2,,,,,
2126854500,New York,"American (New),
                    Breakfast & Brunch,
                    Brasseries",10010,$11-30,4,The Smith,249,THE SMITH,MANHATTAN,BROADWAY,10001,American,1,2,2,2,2,0,1,0,0,0,0,0,1,1,,,,,
2126854422,New York,"Pubs,
                    American (New)",10016,$11-30,4,Tavern29,594,TAVERN 29,MANHATTAN,EAST   29 STREET,10016,American,17,12,27,2,16.82352941,7.699312422,9,0,0,0,0,0,6,5,,,,,
2126848000,New York,"Italian,
                    Cocktail Bars",10001,$11-30,4,Ulivo,117,ULIVO,MANHATTAN,W 28TH ST,10001,Italian,2,6,6,6,6,0,2,0,0,0,0,0,1,1,,,,,
2126832929,New York,"Mediterranean,
                    Lebanese",10001,$31-60,4,ilili,1861,ILILI BOX,MANHATTAN,FLAT IRON PUBLIC PLAZA NORTH,10010,Mediterranean,5,12,12,0,5.8,5.761944116,4,0,0,0,0,0,12,9,,,,,
2126823562,New York,"American (New),
                    Wine Bars,
                    Cocktail Bars",10017,$31-60,4,Vitae,662,VITAE,MANHATTAN,E 46TH ST,10017,American,16,13,25,7,14.4375,7.59797122,10,0,0,0,0,0,6,5,,,,,
2126786200,New York,"American (Traditional),
                    Soul Food",10027,$11-30,4,BLVD Bistro,423,BOULEVARD BISTRO,MANHATTAN,LENOX AVENUE,10027,American,16,23,28,4,21.9375,7.869508667,4,0,0,0,0,3,6,5,,,,,
2126760300,New York,"American (Traditional),
                    Pubs",10007,$11-30,4,Woodrow’s,261,WOODROWS,MANHATTAN,MURRAY STREET,10007,American,5,9,10,5,8.6,2.073644135,5,0,0,0,0,0,3,3,,,,,
2126759080,New York,"Mediterranean,
                    Seafood,
                    Italian",10014,$31-60,5,Tfor,6,DA TOMMY OSTERIA,MANHATTAN,BEDFORD STREET,10014,Italian,18,13,35,9,17.27777778,9.118859291,10,0,3,0,0,0,9,5,,,,,
2126741234,New York,"Belgian,
                    Specialty Food,
                    Fast Food",10012,Under $10,4.5,Pommes Frites,299,POMMES FRITES,MANHATTAN,MACDOUGAL ST,10012,Other,3,9,9,9,9,0,3,0,0,0,0,0,1,1,,,,,
2126689046,New York,"Pubs,
                    Burgers,
                    Venues & Event Spaces",10004,Under $10,4,White Horse Tavern - Financial District,209,WHITE HORSE TAVERN,MANHATTAN,BRIDGE ST,10004,American,22,13,36,10,25.5,10.22950913,6,0,0,0,0,0,4,3,,,,,
2126650033,New York,Italian,10025,$11-30,4.5,Arco Cafe,176,ARCO CAFE,MANHATTAN,AMSTERDAM AVE,10025,Italian,32,13,61,9,27.28125,19.89364362,6,0,3,0,2,0,10,6,,,,,
2126629020,New York,"Mediterranean,
                    Pizza,
                    Venues & Event Spaces",10025,$11-30,4.5,Marlow Bistro,80,MARLOW BISTRO,MANHATTAN,AMSTERDAM AVE,10025,Mediterranean,2,7,7,7,7,0,2,0,0,0,0,0,1,2,,,,,
2126442700,New York,"American (Traditional),
                    Breakfast & Brunch,
                    Brasseries",10022,$11-30,4,The Smith,1499,THE SMITH,MANHATTAN,2 AVENUE,10022,American,14,12,16,7,11.28571429,2.867015909,12,0,0,0,0,0,6,6,,,,,
2126432000,New York,"Italian,
                    Cocktail Bars,
                    Desserts",10018,$11-30,4,Mercato,584,MERCATO,MANHATTAN,WEST   39 STREET,10018,Italian,24,12,24,6,14.83333333,5.337860397,13,0,0,0,0,0,9,6,,,,,
2126259463,New York,"Wine Bars,
                    American (New)",10013,$11-30,4,Terroir Tribeca,222,TERROIR TRIBECA,MANHATTAN,HARRISON STREET,10013,Italian,26,10,19,8,13.53846154,3.289142979,12,0,0,0,0,0,10,6,,,,,
2126252001,New York,"Cuban,
                    Mexican",10012,$11-30,4,Cafe Habana,2852,CAFE HABANA/CAFE HABANA TO GO,MANHATTAN,PRINCE STREET,10012,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",33,16,54,7,25.39393939,15.8152209,11,4,0,0,0,0,10,7,,,,,
2126143006,New York,Japanese,10003,$11-30,4.5,Benemon,223,BENEMON,MANHATTAN,E 4TH ST,10003,Japanese,5,13,13,10,11.8,1.643167673,3,0,0,0,0,0,2,2,,,,,
2126087440,New York,"Asian Fusion,
                    Malaysian,
                    Chinese",10013,Under $10,4.5,Asian Spicy Curry Pop-up,94,MAMA EATERY,MANHATTAN,MULBERRY STREET,10013,American,13,12,33,7,20.23076923,9.523250899,5,2,4,0,0,0,8,6,,,,,
2126080555,New York,"Tapas/Small Plates,
                    Wine Bars",10013,$11-30,4,Barrel Room,54,CITY WINERY,MANHATTAN,VARICK STREET,10013,American,33,12,27,7,19,6.708203932,12,0,0,0,0,0,9,6,,,,,
2126021910,New York,"American (New),
                    Cocktail Bars",10036,$11-30,4,Bea,1260,BEA,MANHATTAN,W 43RD STREET,10036,American,24,25,29,10,19.75,7.054138471,5,7,0,0,0,0,7,5,,,,,
2125955050,New York,Mediterranean,10024,$11-30,4,Bustan,345,Bustan,MANHATTAN,AMSTERDAM AVENUE,10024,Italian,12,21,21,12,18,4.431293675,4,0,0,0,0,0,4,3,,,,,
2125951313,New York,Mediterranean,10023,$31-60,4,Boulud Sud,519,BOULUD SUD,MANHATTAN,BROADWAY,10023,Mediterranean,8,7,9,7,8.25,1.035098339,8,0,0,0,0,0,3,3,,,,,
2125951313,New York,Mediterranean,10023,$31-60,4,Boulud Sud,519,BOULUD SUD,MANHATTAN,BROADWAY,10023,Mediterranean,8,7,9,7,8.25,1.035098339,8,0,0,0,0,0,3,3,,,,,
2125871089,New York,"Thai,
                    Laotian,
                    Vietnamese",10013,$31-60,4,Khe-Yo,471,KHE-YO,MANHATTAN,DUANE STREET,10013,Thai,11,12,18,9,13.81818182,4.118693526,6,0,0,0,0,0,4,4,,,,,
2125830695,New York,"Greek,
                    Mediterranean",10022,$11-30,4,Under The Bridge,87,UNDER THE BRIDGE,MANHATTAN,1ST AVE,10022,Greek,7,13,21,13,17.57142857,4.276179871,3,0,0,0,0,0,2,2,,,,,
2125826300,New York,American (New),10036,$11-30,4,The Marshal,521,THE MARSHAL,MANHATTAN,10TH AVE,10036,American,13,9,23,2,11.53846154,7.400623674,4,3,0,0,0,0,9,5,,,,,
2125814300,New York,"Greek,
                    Mediterranean",10019,$11-30,4,The Greek Kitchen,299,THE GREEK KITCHEN  CLINTON BAKERY CAFE,MANHATTAN,10 AVENUE,10019,Greek,22,10,45,10,23.45454545,16.68682763,10,0,0,0,0,0,7,5,,,,,
2125811818,New York,Mexican,10019,$31-60,4,Toloache,1395,TOLOACHE MEXICAN BISTRO,MANHATTAN,WEST   50 STREET,10019,Mexican,7,13,13,10,11.42857143,1.397276262,7,0,0,0,0,0,3,3,,,,,
2125810999,New York,Thai,10019,$11-30,4,Pure Thai Cookhouse,1868,PURE THAI RESTAURANT,MANHATTAN,9 AVENUE,10019,Thai,48,11,49,11,26.83333333,13.11866193,10,9,0,0,0,0,10,6,,,,,
2125799929,New York,"Tapas/Small Plates,
                    American (New),
                    Mediterranean",10023,$11-30,4,Ella Kitchen & Bar,231,ELLA NYC,MANHATTAN,COLUMBUS AVE,10023,Mediterranean,4,8,13,8,11.75,2.5,1,0,0,0,0,0,2,2,,,,,
2125758881,New York,"Hawaiian,
                    Seafood,
                    Poke",10018,$11-30,4,Pokéworks,1403,POKEWORKS,MANHATTAN,W 37TH ST,10018,Hawaiian,9,8,20,2,10.22222222,5.932490577,4,0,0,0,0,0,5,3,,,,,
2125717177,New York,Ramen,10038,$11-30,4,Kuu Ramen,313,KUU,MANHATTAN,JOHN ST,10038,Japanese,22,13,26,8,17.72727273,6.452624554,6,5,0,0,0,0,8,5,,,,,
2125666933,New York,"Chinese,
                    Noodles",10002,Under $10,4,Lam Zhou Handmade Noodle,1098,RI WONG HANDMADE NOODLE,MANHATTAN,E BROADWAY,10002,Chinese,25,10,33,5,21.68,9.68985724,7,0,0,0,0,0,8,5,,,,,
2125649805,New York,"Salad,
                    American (New),
                    Chicken Shop",10010,$11-30,4,Fields Good Chicken,22,FIELDS GOOD CHICKEN,MANHATTAN,PARK AVE S,10010,Chicken,3,40,40,40,40,0,0,0,0,3,0,0,1,1,,,,,
2125644430,New York,"Korean,
                    Gastropubs,
                    Tapas/Small Plates",10001,$11-30,4.5,Barn Joo 35,447,BARN JOO 35,MANHATTAN,W 35TH ST,10001,Korean,4,13,13,13,13,0,2,0,0,0,0,0,2,2,,,,,
2125615523,New York,"American (New),
                    Cocktail Bars",10022,$11-30,4,The Bar Room,307,THE BAR ROOM,MANHATTAN,E 60TH ST,10022,American,10,13,13,2,10.3,3.529242915,8,0,0,0,0,0,5,5,,,,,
2125578200,New York,Japanese,10017,$11-30,4,Soba Totto,618,SOBA TOTTO,MANHATTAN,EAST   43 STREET,10017,Japanese,34,9,26,9,18.08823529,5.770182745,9,5,0,0,0,0,10,6,,,,,
2125295945,New York,Italian,10012,$11-30,4,La Lanterna di Vittorio,1124,LA LANTERNA DI VITTORIO,MANHATTAN,MACDOUGAL STREET,10012,Italian,20,12,21,7,12.65,4.439950213,11,0,0,0,0,0,9,6,,,,,
2125108550,New York,"Breakfast & Brunch,
                    Mediterranean,
                    American (New)",10012,$11-30,4,Jack’s Wife Freda,1179,JACK'S WIFE FREDA,MANHATTAN,LAFAYETTE STREET,10012,American,24,24,40,2,25.45833333,11.7989652,7,1,0,0,0,0,7,5,,,,,
2125058500,New York,"Comfort Food,
                    Breakfast & Brunch",10003,$11-30,4.5,Midwinter Kitchen,198,MID WINTER KITCHEN,MANHATTAN,2ND AVE,10003,American,13,13,26,12,16.92307692,6.330633703,7,0,0,0,0,0,5,4,,,,,
2125019244,New York,"Seafood,
                    Bars",10040,$31-60,4.5,Wahi Oyster Bar & Restaurant,19,WAHI OYSTER BAR,MANHATTAN,BROADWAY,10040,Seafood,2,7,7,7,7,0,2,0,0,0,0,0,1,1,,,,,
2124965700,New York,"American (Traditional),
                    Breakfast & Brunch,
                    Brasseries",10023,$11-30,3.5,The Smith,1063,THE SMITH,MANHATTAN,BROADWAY,10023,American,15,10,17,7,11.2,3.931557307,7,3,0,0,0,0,7,6,,,,,
2124803900,New York,"Sandwiches,
                    Bars,
                    Steakhouses",10004,$11-30,4,Shorty’s,193,SHORTY'S,MANHATTAN,PEARL ST,10004,American,16,10,26,2,15.8125,8.328415215,8,0,0,0,0,0,7,6,,,,,
2124803880,New York,Italian,10004,$31-60,4.5,Antica Ristorante,314,ANTINORI RISTORANTE,MANHATTAN,STONE ST,10004,Italian,14,28,28,5,19.92857143,8.624333069,5,0,0,0,0,0,5,4,,,,,
2124803880,New York,Italian,10004,$31-60,4.5,Antica Ristorante,314,ANTINORI RISTORANTE,MANHATTAN,STONE ST,10004,Italian,14,28,28,5,19.92857143,8.624333069,5,0,0,0,0,0,5,4,,,,,
2124778100,New York,"Cocktail Bars,
                    American (New)",10010,$11-30,4.5,Ampersand,94,THE PIZZA PUB / AMPERSAND,MANHATTAN,3 AVENUE,10010,Pizza,53,27,57,3,29.81132075,13.82452754,2,7,1,0,0,7,14,6,,,,,
2124770777,New York,American (New),10003,Above $61,4.5,Gramercy Tavern,2232,GRAMERCY TAVERN,MANHATTAN,EAST   20 STREET,10003,American,12,9,23,5,14.25,6.730189785,7,0,0,0,0,0,5,4,,,,,
2124770100,New York,"Wine Bars,
                    Coffee & Tea,
                    Breakfast & Brunch",10002,$11-30,4.5,River Coyote,27,RIVER COYOTE,MANHATTAN,LUDLOW ST,10002,Tapas,5,10,13,10,11.8,1.643167673,2,0,0,0,0,0,2,2,,,,,
2124755829,New York,"American (New),
                    Vegetarian,
                    Bars",10003,$31-60,4,ABCV,19,ABC KITCHEN,MANHATTAN,EAST   18 STREET,10003,American,14,4,21,4,14.64285714,5.812548003,7,0,0,0,0,0,6,5,,,,,
2124755829,New York,"American (New),
                    French",10003,$31-60,4,ABC Kitchen,2407,ABC KITCHEN,MANHATTAN,EAST   18 STREET,10003,American,14,4,21,4,14.64285714,5.812548003,7,0,0,0,0,0,6,5,,,,,
2124753850,New York,"French,
                    American (New),
                    Breakfast & Brunch",10012,$31-60,4,Minetta Tavern,1782,MINETTA TAVERN,MANHATTAN,MACDOUGAL STREET,10012,French,18,13,29,2,14.66666667,8.83841881,8,0,0,0,0,0,7,5,,,,,
2124732233,New York,"Korean,
                    Barbeque,
                    Beer Bar",10001,$11-30,4,Jongro BBQ,780,JONGRO BBQ,MANHATTAN,W 32ND ST,10001,Korean,26,25,35,3,22.80769231,9.217458351,1,10,0,0,0,0,8,4,,,,,
2124724552,New York,"Italian,
                    Bars,
                    Breakfast & Brunch",10075,$11-30,4,Uva,1778,UVA,MANHATTAN,2 AVENUE,10075,Italian,19,10,23,2,15.73684211,6.990804319,8,0,0,0,0,0,8,6,,,,,
2124663340,New York,"Wine Bars,
                    American (New),
                    Tapas/Small Plates",10003,$11-30,4,The Cellar,529,BEECHER'S HANDMADE CHEESE,MANHATTAN,BROADWAY,10003,American,28,22,28,5,21,7.323225357,8,0,0,0,0,0,9,6,,,,,
2124592929,New York,"Latin American,
                    Peruvian",10036,$11-30,4,Pio Pio 8,1787,PIO PIO,MANHATTAN,10 AVENUE,10036,Peruvian,38,13,28,9,18.28947368,6.281280188,14,4,0,0,0,0,11,7,,,,,
2124324180,New York,"Mexican,
                    Bars,
                    Breakfast & Brunch",10002,$11-30,4.5,La Contenta,412,LA CONTENTA,MANHATTAN,NORFOLK ST,10002,Mexican,10,12,12,2,9.2,3.614784456,6,0,0,0,0,0,5,4,,,,,
2124321451,New York,"Seafood,
                    American (New)",10280,$11-30,3.5,Merchants River House,255,MERCHANTS RIVER HOUSE,MANHATTAN,SOUTH END AVENUE,10280,American,9,9,9,4,7,2.121320344,8,0,0,0,0,0,5,5,,,,,
2124321324,New York,American (New),10003,,5,Bowery Road,4,THE FOURTH,MANHATTAN,4TH AVE,10003,American,5,8,14,8,11.6,3.286335345,2,0,0,0,0,0,2,2,,,,,
2124317676,New York,Seafood,10012,$31-60,4,Lure Fishbar,1322,LURE FISHBAR,MANHATTAN,MERCER STREET,10012,Seafood,39,12,50,8,24.76923077,14.71387018,11,4,0,0,0,0,11,7,,,,,
2124310111,New York,"Shanghainese,
                    Dim Sum",10013,$11-30,4,China Blue,316,CHINA BLUE,MANHATTAN,WASHINGTON ST,10013,Chinese,15,13,13,9,11.46666667,1.597617273,10,0,0,0,0,0,7,5,,,,,
2124273077,New York,"Thai,
                    Noodles",10128,$11-30,4.5,Pye Boat Noodle,236,PYE BOAT NOODLE,MANHATTAN,2 AVENUE,10128,Thai,24,8,27,8,18.66666667,7.699049443,9,0,0,0,0,0,9,6,,,,,
2124207878,New York,Cuban,10012,$11-30,4,Cuba,1209,CUBA,MANHATTAN,THOMPSON STREET,10012,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",22,11,25,10,17.95454545,5.826681427,7,4,0,0,0,0,8,5,,,,,
2124201250,New York,"Empanadas,
                    Cheesesteaks",10003,Under $10,5,Che Cafe,7,CHE CAFE,MANHATTAN,1ST AVE,10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",2,9,9,9,9,0,0,0,0,2,0,0,1,1,,,,,
2124200012,New York,"Breakfast & Brunch,
                    Lounges,
                    Desserts",10002,$11-30,4,Freemans,1697,FREEMANS (FREEMANS ALLEY),MANHATTAN,CHRYSTIE STREET,10002,American,28,12,40,7,20.60714286,11.4740909,7,5,0,0,0,0,10,7,,,,,
2124148700,New York,"Bars,
                    American (Traditional),
                    Candy Stores",10023,$31-60,3.5,Sugar Factory,37,SUGAR FACTORY MEATPACKING,MANHATTAN,WASHINGTON ST,10014,American,9,12,19,10,13.88888889,3.919325339,6,0,0,0,0,0,4,4,,,,,
2124065555,New York,Japanese,10038,Under $10,4,Go! Go! Curry!,226,GO GO CURRY,MANHATTAN,JOHN STREET,10038,Japanese,20,10,65,7,31.45,21.24413232,4,0,4,0,0,0,9,4,,,,,
2124064773,New York,"Thai,
                    Salad,
                    Noodles",10038,$11-30,4,Thai Sliders,188,THAI SLIDERS & CO. LLC,MANHATTAN,JOHN ST,10038,Thai,13,13,13,7,11.30769231,2.136376035,7,0,0,0,0,0,5,4,,,,,
2123881831,New York,American (New),10011,$31-60,4.5,Loring Place,81,Loring Place,MANHATTAN,W 8TH ST,10011,American,1,7,7,7,7,0,1,0,0,0,0,0,1,1,,,,,
2123880088,New York,Ramen,10003,$11-30,4,Ippudo East Village,8594,IPPUDO,MANHATTAN,4TH AVE,10003,Japanese,23,13,21,7,15.86956522,4.901802524,9,3,0,0,0,0,9,6,,,,,
2123852222,New York,"Bars,
                    American (New),
                    Gastropubs",10038,$11-30,4,The Hideaway Seaport,45,THE HIDEAWAY SEAPORT,MANHATTAN,PECK SLIP,10038,American,15,9,23,9,15.6,5.93777255,7,0,0,0,0,0,5,4,,,,,
2123759001,New York,"American (New),
                    Cocktail Bars,
                    Venues & Event Spaces",10022,Above $61,4,The Grill,5,THE LANDMARK ROOMS,MANHATTAN,E 52ND ST,10152,American,1,2,2,2,2,0,0,0,0,1,0,0,1,1,,,,,
2123750100,New York,Italian,10003,$31-60,5,MISIRIZZI,36,MISIRIZZI,MANHATTAN,E 4TH ST,10003,Italian,3,12,12,12,12,0,3,0,0,0,0,0,1,1,,,,,
2123712348,New York,"Shanghainese,
                    Dim Sum,
                    Szechuan",10017,$11-30,4,Jasmine Restaurant,48,JASMINE,MANHATTAN,E 49TH ST,10017,Chinese,3,12,12,12,12,0,3,0,0,0,0,0,1,1,,,,,
2123694000,New York,"Steakhouses,
                    American (New)",10019,$31-60,4.5,Bobby Van’s CPS,15,Villagio on the Park,MANHATTAN,CENTRAL PARK S,10019,Italian,29,13,50,12,30.13793103,16.50481345,7,4,0,0,0,0,8,5,,,,,
2123677653,New York,"Seafood,
                    Hawaiian,
                    Poke",10011,$11-30,4,Wisefish Poké,322,WISEFISH POKE,MANHATTAN,W 19TH ST,10011,Hawaiian,5,13,13,0,10.4,5.813776741,4,0,0,0,0,0,2,2,,,,,
2123482878,New York,"Chinese,
                    Noodles,
                    Ramen",10028,$11-30,4.5,Peng’s Noodle Folk,132,PENG'S NOODLE FOLK,MANHATTAN,1ST AVE,10028,Asian,12,11,24,11,17.08333333,5.583389869,5,0,0,0,0,0,4,3,,,,,
2123469050,New York,"Taiwanese,
                    Bubble Tea,
                    Chinese",10013,Under $10,4,Taiwan Bear House,193,TAIWAN BEAR HOUSE,MANHATTAN,PELL ST,10013,Asian,9,5,21,5,13,6.519202405,6,0,0,0,0,0,4,4,,,,,
2123434255,New York,Spanish,10012,$31-60,4,Boqueria,695,BOQUERIA,MANHATTAN,SPRING STREET,10012,Spanish,13,11,16,8,11.30769231,2.897832966,8,0,0,0,0,0,6,5,,,,,
2123398363,New York,Mediterranean,10022,$31-60,4,Amali,273,AMALI,MANHATTAN,EAST   60 STREET,10022,Mediterranean,15,21,22,11,17.46666667,5.06904706,6,0,0,0,0,5,4,4,,,,,
2123350114,New York,Mexican,10003,$11-30,4,Rosie’s,328,ROSIE'S,MANHATTAN,E 2ND ST,10003,Mexican,19,10,39,10,25,12.66666667,7,0,0,0,0,0,5,4,,,,,
2123346400,New York,"Mediterranean,
                    Spanish,
                    Bars",10012,$31-60,4,Gato,803,GATO,MANHATTAN,LAFAYETTE ST,10012,Mediterranean,4,8,9,2,7,3.366501646,4,0,0,0,0,0,3,3,,,,,
2123340908,New York,"Korean,
                    Desserts,
                    Tapas/Small Plates",10013,$11-30,4,Kori Tribeca,409,KORI TRIBECA,MANHATTAN,CHURCH ST,10013,Korean,45,12,35,11,21.26666667,7.747140235,8,5,9,0,0,0,12,6,,,,,
2123332000,New York,"Mediterranean,
                    Greek",10019,$11-30,4.5,Ousia,39,OUSIA,MANHATTAN,W 57TH ST,10019,Greek,7,9,43,9,28.42857143,18.17376445,3,0,0,0,0,0,2,2,,,,,
2123212500,New York,"Korean,
                    Karaoke",10007,$31-60,4,GunBae,110,GUNBAE,MANHATTAN,MURRAY ST,10007,Korean,6,7,13,4,8,4.098780306,4,0,0,0,0,0,3,3,,,,,
2123197777,New York,"Middle Eastern,
                    Mediterranean",10022,$11-30,4,Naya Mezze & Grill,397,NAYA MEZZE & GRILL,MANHATTAN,2 AVENUE,10022,Middle Eastern,16,8,28,2,15.1875,8.945902228,7,0,0,0,0,0,8,6,,,,,
2123081969,New York,Cafes,10022,$11-30,4.5,Little Collins,538,LITTLE COLLINS,MANHATTAN,LEXINGTON AVENUE,10022,Australian,10,12,16,5,12.5,3.240370349,7,0,0,0,0,0,4,4,,,,,
2123022000,New York,"Diners,
                    American (Traditional),
                    Breakfast & Brunch",10036,$11-30,4,Junior’s Restaurant & Cheesecake,2714,JUNIOR'S RESTAURANT,MANHATTAN,BROADWAY,10036,American,24,2,35,2,18.79166667,10.98607485,11,0,0,0,0,0,9,6,,,,,
2123004924,New York,"American (New),
                    Cocktail Bars,
                    Breakfast & Brunch",10016,$11-30,4,Cask Bar & Kitchen,1094,CASK BAR & KITCHEN,MANHATTAN,EAST   33 STREET,10016,American,17,9,30,9,19.41176471,8.944682942,8,0,6,0,0,0,7,6,,,,,
2123004924,New York,"American (New),
                    Cocktail Bars,
                    Breakfast & Brunch",10016,$11-30,4,Cask Bar & Kitchen,1094,CASK BAR & KITCHEN,MANHATTAN,EAST   33 STREET,10016,American,17,9,30,9,19.41176471,8.944682942,8,0,6,0,0,0,7,6,,,,,
2122850222,New York,Italian,10038,$11-30,4,IL Brigante,236,IL BRIGANTE,MANHATTAN,FRONT STREET,10038,Italian,19,12,29,2,16.57894737,10.23781547,10,0,0,0,0,0,7,6,,,,,
2122808779,New York,"Southern,
                    Soul Food",10026,$11-30,4,Amy Ruth’s,1827,AMY RUTH'S RESTAURANT,MANHATTAN,WEST  116 STREET,10026,Soul Food,35,11,27,7,16.51428571,6.648181656,14,4,0,0,0,0,11,7,,,,,
2122802248,New York,"Seafood,
                    Wine Bars,
                    Breakfast & Brunch",10026,$11-30,4.5,B2 Harlem,82,BILLIE'S BLACK BAR LOUNGE AND RESTAURANT,MANHATTAN,WEST  119 STREET,10026,Soul Food,28,10,29,10,20.42857143,7.099444795,4,7,0,0,0,0,8,5,,,,,
2122740404,New York,"Seafood,
                    American (Traditional)",10012,$31-60,4.5,Blue Ribbon Brasserie,784,BLUE RIBBON,MANHATTAN,SULLIVAN ST,10012,American,11,9,24,9,15,7.224956747,7,0,0,0,0,0,5,5,,,,,
2122714252,New York,French,10013,Above $61,4,Le Coucou,143,LE COUCOU,MANHATTAN,LAFAYETTE ST,10013,French,1,2,2,2,2,0,1,0,0,0,0,0,1,1,,,,,
2122681100,New York,"Breakfast & Brunch,
                    Gluten-Free,
                    American (New)",10018,$11-30,4,Friedman’s,291,FRIEDMAN'S,MANHATTAN,10TH AVE,10018,American,12,7,22,5,13.33333333,6.945676658,7,0,0,0,0,0,5,4,,,,,
2122681100,New York,"Breakfast & Brunch,
                    Gluten-Free,
                    American (New)",10018,$11-30,4,Friedman’s,291,FRIEDMAN'S,MANHATTAN,10TH AVE,10018,American,12,7,22,5,13.33333333,6.945676658,7,0,0,0,0,0,5,4,,,,,
2122678000,New York,"Italian,
                    Pizza",10004,$11-30,4,Inatteso Pizzabar Casano,210,INATESSO PIZZA BAR CASANO,MANHATTAN,WEST STREET,10004,Pizza/Italian,8,8,9,7,8.5,0.755928946,8,0,0,0,0,0,4,4,,,,,
2122652703,New York,Indian,10019,$11-30,4.5,Bengal Tiger Indian Food,839,BENGAL TIGER INDIAN FOOD,MANHATTAN,WEST 56TH STREET,10019,Indian,10,11,11,0,7.9,3.541813722,8,0,0,0,0,0,6,5,,,,,
2122602604,New York,"Bars,
                    Comfort Food,
                    American (Traditional)",10003,$11-30,4,White Oak Tavern,195,WHITE OAK TAVERN,MANHATTAN,WAVERLY PL,10003,American,19,7,22,7,16,6.027713773,10,0,0,0,0,0,6,5,,,,,
2122601700,New York,"Gastropubs,
                    Italian,
                    Wine Bars",10012,$11-30,4,Carroll Place,563,CARROLL PLACE,MANHATTAN,BLEECKER ST,10012,Italian,17,11,40,7,21.29411765,13.33587598,8,0,0,0,0,0,6,5,,,,,
2122574072,New York,American (New),10002,$31-60,4,The Flower Shop,11,THE FLOWER SHOP,MANHATTAN,ELDRIDGE ST,10002,American,2,10,10,10,10,0,0,0,0,2,0,0,1,1,,,,,
2122561188,New York,Thai,10021,$11-30,4.5,Up Thai,1221,UP THAI,MANHATTAN,2ND AVE,10021,Thai,17,12,31,0,18.29411765,9.577086626,8,0,0,0,0,0,6,4,,,,,
2122560343,New York,Mexican,10011,Under $10,4.5,Los Tacos No.1,1609,Los Tacos # 1,MANHATTAN,9TH AVE,10011,Spanish,15,5,19,5,12.6,5.81623344,8,0,0,0,0,0,7,6,,,,,
2122547000,New York,"American (Traditional),
                    Modern European",10012,$11-30,4,Jane,2604,JANE,MANHATTAN,W HOUSTON ST,10012,American,6,12,29,12,23.33333333,8.778762251,2,0,0,0,0,0,10,7,,,,,
2122539966,New York,"Gastropubs,
                    Latin American",10009,$11-30,4,Malcriada,14,MALCRIADA,MANHATTAN,AVENUE C,10009,American,9,27,27,22,24.77777778,2.635231383,0,5,0,0,0,0,2,2,,,,,
