PHONE,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score_Now,Average_Score,Inspection,Times_Graded,Administration,Facility_Design,Facility_Maintenance,Food_Protection,Food_Source,Food_Temperature,Miscellaneous,Nutrition,Other,Personal_Hygiene,Signage,Tabacco,Vermin_Garbage,Critical,,
2122130077,HAN GAWI,MANHATTAN,EAST   32 STREET,10016,Korean,18,22.25714286,8,5,0,0,6,8,2,6,0,1,0,9,0,1,4,23,,
2122130093,THE ARCHIVE,MANHATTAN,EAST   36 STREET,10016,American,19,17.53846154,5,4,0,1,3,3,1,2,0,0,0,3,0,2,0,9,,
2122130708,CHOZA TAQUERIA,MANHATTAN,GREENWICH ST,10007,Mexican,2,2,13,8,0,0,10,6,0,4,1,0,0,6,0,0,3,16,,
2122130708,CHOZA TAQUERIA,MANHATTAN,MADISON AVENUE,10016,Mexican,2,15.85714286,13,8,0,0,10,6,0,4,1,0,0,6,0,0,3,16,,
2122131001,FRANCHIA,MANHATTAN,PARK AVENUE,10016,Korean,7,14.42105263,7,5,0,0,5,2,1,3,0,0,0,6,0,0,2,11,,
2122131100,MOONSTRUCK EAST,MANHATTAN,THIRD AVENUE,10016,American,13,14.61538462,4,4,0,0,7,2,0,0,0,0,0,1,0,0,3,3,,
2122131350,MIDDLE BRANCH,MANHATTAN,EAST   33 STREET,10016,American,5,9.363636364,6,5,0,0,2,3,0,0,0,0,0,4,0,1,2,7,,
2122131370,LUCKY DELI,MANHATTAN,EAST   37 STREET,10016,Delicatessen,13,14,13,8,0,0,11,4,0,7,0,0,0,9,0,0,3,20,,
2122131755,16 HANDLES,MANHATTAN,3 AVENUE,10016,"Ice Cream, Gelato, Yogurt, Ices",8,9.928571429,6,5,0,0,4,4,1,0,0,0,0,2,0,0,3,6,,
2122132177,SOJU HAUS,MANHATTAN,5TH AVE,10016,Korean,11,14.73913043,8,5,0,0,7,1,1,5,0,0,0,8,0,1,1,14,,
2122132228,SUBWAY,MANHATTAN,3 AVENUE,10016,Sandwiches/Salads/Mixed Buffet,7,8.714285714,4,4,0,0,2,0,0,2,0,0,0,3,0,0,0,5,,
2122132299,HUNAN HOUSE,MANHATTAN,W 56TH ST,10019,Chinese,41,24.23333333,8,5,0,0,2,11,1,5,0,0,0,6,0,0,5,22,,
2122132431,876 MARKET DELI,MANHATTAN,6TH AVE,10001,Delicatessen,5,9.666666667,3,3,0,0,0,0,0,1,0,1,0,2,0,0,0,3,,
2122132810,CAFE CHINA,MANHATTAN,E 37TH ST,10016,Chinese,25,17.84615385,4,3,0,0,3,3,0,2,0,0,0,3,0,0,2,8,,
2122132838,ISLAND GRAND NEW YORK BAKERY,MANHATTAN,WEST   29 STREET,10001,Tex-Mex,12,14,7,6,0,0,7,2,1,5,1,0,0,3,0,0,2,10,,
2122133223,ETHOS AUTHENTIC GREEK CUISIN,MANHATTAN,3RD AVE,10016,Greek,13,21.9375,4,3,0,0,5,1,1,6,0,0,0,2,0,0,1,9,,
2122133317,V {iv} Thai Restaurant & Bar,MANHATTAN,EAST   34 STREET,10016,Thai,17,22.15789474,9,5,0,0,4,14,0,7,1,0,0,7,0,0,6,28,,
2122133332,BLOCKHEAD'S BURRITOS,MANHATTAN,3 AVENUE,10016,Mexican,7,9.083333333,5,4,0,0,4,4,1,0,0,0,0,2,0,0,1,6,,
2122133334,GILA'S NOSH,MANHATTAN,EAST   23 STREET,10010,Mediterranean,9,38.95238095,7,5,0,1,5,6,0,1,0,0,0,4,0,0,4,12,,
2122133587,MASON JAR,MANHATTAN,EAST   30 STREET,10016,American,9,22.17241379,8,6,0,0,6,5,1,3,2,0,0,9,0,0,4,17,,
2122133998,PETER DILLON'S BAR,MANHATTAN,EAST   40 STREET,10016,Irish,9,10.18181818,5,5,0,0,4,1,0,1,0,0,0,4,0,0,1,6,,
2122134379,LA POSADA MEXICAN FOOD,MANHATTAN,3RD AVE,10016,Mexican,12,21,4,4,0,1,1,2,2,2,0,0,0,2,0,0,2,7,,
2122134612,SHAKA BURRITO,MANHATTAN,E 23RD ST,10010,Mexican,9,19.31034483,11,6,0,0,7,4,1,4,0,0,0,8,1,0,5,16,,
2122134700,BAGEL EXPRESS III,MANHATTAN,3 AVENUE,10010,Bagels/Pretzels,11,18.94117647,9,6,0,0,9,12,0,0,1,1,0,7,0,0,6,19,,
2122134871,THE HOG PIT NEW YORK CITY,MANHATTAN,WEST   26 STREET,10010,Barbecue,9,18.30769231,5,5,0,0,3,1,2,2,0,0,0,5,1,1,0,8,,
2122135042,WALDY'S WOOD FIRED PIZZA & PENNE,MANHATTAN,6 AVENUE,10001,Pizza,7,7.333333333,4,4,0,0,2,0,0,1,0,0,0,3,0,0,0,4,,
2122135363,STARBUCKS COFFEE,MANHATTAN,5 AVENUE,10016,Caf̩/Coffee/Tea,5,15.5,5,5,0,0,6,2,0,0,1,0,0,0,0,0,2,2,,
2122135558,JOEY PEPPERONI,MANHATTAN,2ND AVE,10016,Pizza,4,13.38461538,10,9,0,0,13,4,1,5,0,0,0,4,0,0,2,13,,
2122135558,JOEY PEPPERONI,MANHATTAN,BROADWAY,10013,Pizza,4,11.375,10,9,0,0,13,4,1,5,0,0,0,4,0,0,2,13,,
2122136258,IZAKAYA NOMAD,MANHATTAN,W 26TH ST,10010,Japanese,10,16.35,7,5,0,1,5,2,0,1,0,0,0,10,0,2,1,14,,
2122136445,LIBRETTO'S PIZZERIA,MANHATTAN,3 AVENUE,10016,American,8,18.55172414,9,6,0,0,5,7,1,7,0,0,0,3,0,0,6,17,,
2122136519,STARBUCKS,MANHATTAN,BROADWAY,10001,Caf̩/Coffee/Tea,7,6.5,3,3,0,0,5,0,0,0,0,0,0,1,0,0,0,1,,
2122136969,ESSEN,MANHATTAN,MADISON AVENUE,10010,American,8,12.53846154,6,6,0,0,4,1,0,6,0,0,0,1,0,0,1,8,,
2122138558,SUBWAY,MANHATTAN,LEXINGTON AVE,10010,Sandwiches,2,7.333333333,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,,
2122139010,"DUNKIN' DONUTS, BASKIN ROBBINS",MANHATTAN,PARK AVENUE SOUTH,10016,Donuts,2,13.2,6,5,0,0,1,7,0,0,0,0,0,1,0,0,6,8,,
2122139119,BONO'S CAFE,MANHATTAN,EAST   28 STREET,10016,Delicatessen,8,20.10714286,8,6,0,0,10,3,4,4,0,0,0,4,1,0,3,12,,
2122139199,PANINI CAFE,MANHATTAN,1ST AVE,10016,Delicatessen,12,22.78571429,4,3,0,0,2,3,1,5,0,1,0,3,0,0,0,11,,
2122139615,HALDI,MANHATTAN,LEXINGTON AVE,10016,Indian,22,18,3,3,0,0,2,3,0,1,0,0,0,1,0,0,0,5,,
2122153542,MANHATTAN TERRACE BAR,QUEENS,ROCKAWAY BOULEVARD,11420,American,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2122160000,THE AMERICANO HOTEL,MANHATTAN,W 27TH ST,10001,American,12,11.22222222,5,5,0,0,3,2,1,0,0,0,0,2,0,0,1,5,,
2122160616,NON SOLO PIADA,MANHATTAN,W 37TH ST,10018,Italian,7,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
2122162000,TASTE NY BISTRO,MANHATTAN,W 34TH ST,10001,American,5,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,
2122162400,JAKE'S CAFE EMPLOYEES CAFETERIA AT JAVED CENTER,MANHATTAN,W 34TH ST,10001,Other,10,8.666666667,5,4,0,0,2,0,0,2,0,0,0,4,0,0,0,6,,
2122162404,CENTER PLATE- CONCOURSE CAFE-JACOB K JAVITS CONVENTION CENTER,MANHATTAN,W 34TH ST,10001,Caf̩/Coffee/Tea,13,8.5,7,7,0,0,4,0,0,3,0,0,0,5,0,0,0,8,,
2122136519,STARBUCKS,MANHATTAN,WEST   34 STREET,10001,Caf̩/Coffee/Tea,7,10,7,7,0,0,4,0,0,3,0,0,0,5,0,0,0,8,,
2122162426,CAFE KITCHEN (CENTERPLATE CAFE AND KITCHEN),MANHATTAN,WEST   34 STREET,10001,American,10,19.85714286,12,9,0,0,7,7,4,3,0,0,0,5,1,0,5,15,,
2122162426,MARKET PLACE (CENTERPLATE),MANHATTAN,WEST   34 STREET,10001,American,10,10.2,12,9,0,0,7,7,4,3,0,0,0,5,1,0,5,15,,
2122136519,STARBUCKS,MANHATTAN,W 34TH ST,10001,American,7,2.5,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
2122169196,STOP & EAT,MANHATTAN,W 31ST ST,10001,Sandwiches/Salads/Mixed Buffet,9,6.666666667,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,,
2122169421,INTERNATIONAL GOURMET KITCHEN,MANHATTAN,8 AVENUE,10018,American,12,14.63157895,9,6,0,0,5,1,1,7,0,0,0,5,0,0,0,13,,
2122169487,THE KUNJIP,MANHATTAN,W 32ND ST,10001,Korean,5,24.72727273,7,5,0,2,6,2,0,4,0,0,0,8,0,0,0,16,,
2122169693,STATE GRILL AND BAR,MANHATTAN,5TH AVE,10118,American,8,8,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,,
2122170442,RADIANCE TEA HOUSE & BOOKS,MANHATTAN,WEST   55 STREET,10019,Asian,5,13.13333333,6,5,0,0,3,0,2,4,0,0,0,6,0,0,0,10,,
2122172332,MARKLE RESIDENCE,MANHATTAN,W 13TH ST,10011,American,7,7,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,
2122175770,FIT CAFETERIA (BUILDING A ) (8th ave),MANHATTAN,WEST   27 STREET,10001,American,9,7.857142857,3,3,0,0,4,0,0,0,0,0,0,3,0,0,0,3,,
2122175773,FASHION INSTITUTE OF TECHNOLOGY DAVID DUBINSKY STUDENT CENTER,MANHATTAN,WEST   27 STREET,10001,American,9,19.5,7,6,0,0,6,4,0,1,0,0,0,3,0,0,2,8,,
2122136519,STARBUCKS,MANHATTAN,WEST   27 STREET,10001,Caf̩/Coffee/Tea,7,8.571428571,4,4,0,0,3,1,0,2,0,0,0,1,0,0,0,4,,
2122181450,HARRY'S ITALIAN PIZZA PARLOR,MANHATTAN,ROCKEFELLER PLAZA,10112,Italian,7,12.53846154,6,5,0,0,5,0,0,2,0,0,0,6,0,0,0,8,,
2122187843,BEN & JERRY'S,MANHATTAN,ROCKEFELLER CENTER,10020,"Ice Cream, Gelato, Yogurt, Ices",7,7.6,6,6,0,0,6,2,0,0,0,0,0,2,0,0,0,4,,
2122188663,PULSE CAFE,MANHATTAN,ROCKEFELLER PLAZA,10111,American,5,8.8,3,3,0,0,1,0,1,1,0,0,0,2,0,0,0,3,,
2122190019,PEPE ROSSO SOCIAL,MANHATTAN,MOTT ST,10013,Italian,9,17,9,6,0,0,4,4,1,6,0,0,0,5,0,0,1,15,,
2122190101,SOCARRAT NOLITA,MANHATTAN,MULBERRY STREET,10012,Spanish,18,16.03703704,10,6,0,0,9,4,0,6,0,0,0,7,0,2,1,17,,
2122190212,EXCELLENT DUMPLING HOUSE,MANHATTAN,LAFAYETTE ST,10013,Chinese,32,26.61764706,8,5,0,0,4,11,1,5,0,0,1,6,0,0,6,23,,
2122190500,NOBU NEW YORK,MANHATTAN,HUDSON STREET,10013,Japanese,11,11.27777778,8,6,0,0,7,1,1,5,0,1,0,4,0,0,0,10,,
2122190579,SUBWAY,MANHATTAN,CHURCH STREET,10013,Sandwiches/Salads/Mixed Buffet,20,11.66666667,4,4,0,0,3,2,0,1,0,0,0,1,0,0,2,4,,
2122190600,TAIM,MANHATTAN,SPRING STREET,10012,Mediterranean,7,25.54545455,7,5,0,1,3,4,0,7,1,0,0,4,0,0,2,16,,
2122190640,SOUTH'S,MANHATTAN,CHURCH STREET,10013,American,9,9.583333333,5,5,0,0,7,2,0,0,0,0,0,2,0,1,1,4,,
2122190666,BUBBY'S,MANHATTAN,HUDSON STREET,10013,American,9,18.48148148,9,6,0,0,9,4,1,6,0,0,0,6,0,0,1,17,,
2122190736,DIXON PLACE,MANHATTAN,CHRYSTIE STREET,10002,American,2,20.5,4,4,0,1,2,0,0,0,0,0,0,2,0,1,1,3,,
2122190764,THE MUSKET ROOM,MANHATTAN,ELIZABETH ST,10012,American,7,11.1,5,4,0,0,4,0,0,1,0,0,0,5,0,0,0,6,,
2122190900,JUNG SIK,MANHATTAN,HARRISON STREET,10013,Korean,10,20.25,6,5,0,0,6,0,2,1,1,0,0,7,1,0,0,8,,
2122190981,TAO HONG BAKERY,MANHATTAN,CHRYSTIE STREET,10002,Bakery,9,11.83333333,5,5,0,0,6,0,0,4,0,0,0,2,0,0,0,6,,
2122191019,ANTIQUE GARAGE,MANHATTAN,MERCER STREET,10013,Mediterranean,5,8.8,3,4,0,0,2,1,0,0,0,0,0,2,0,2,0,3,,
2122191318,388 CAFE & DELI,MANHATTAN,ELDRIDGE STREET,10002,Chinese,12,10.88888889,4,5,0,0,2,2,0,2,0,0,0,1,2,0,2,5,,
2122191728,EAST NOODLE VILLAGE,MANHATTAN,CHRYSTIE ST,10002,Chinese,5,28.65217391,7,4,0,0,6,5,0,4,0,0,0,5,0,0,3,14,,
2122191788,CHEF 28 LOUNGE,MANHATTAN,HENRY ST,10002,Chinese,19,22.81818182,2,2,0,0,5,2,0,2,1,1,0,1,0,1,1,5,,
2122192000,TIJUANA PICNIC,MANHATTAN,ESSEX ST,10002,Mexican,7,13,6,4,0,0,3,0,0,3,0,0,0,7,0,1,0,10,,
2122192012,SWEETS BAKERY,MANHATTAN,WALKER ST,10013,Bakery,22,26.60869565,8,4,0,1,2,7,0,5,0,1,0,6,0,0,2,19,,
2122192129,SOHO PARK,MANHATTAN,PRINCE STREET,10012,American,11,13.46666667,5,5,0,0,4,4,0,1,0,0,0,3,0,0,3,8,,
2122192228,CHANG LE XIN FAN ZHUANG,MANHATTAN,ELDRIDGE STREET,10002,Chinese,13,23.96825397,16,8,0,0,8,19,4,7,0,0,0,15,0,2,10,41,,
2122192268,EAST DUMPLING,MANHATTAN,ELDRIDGE ST,10002,Chinese,12,16.8,2,2,0,1,2,1,0,0,0,0,0,1,0,0,0,3,,
2122192282,MING KEE KITCHEN,MANHATTAN,GRAND ST STORE B,10002,Chinese,25,24.41666667,3,2,0,1,1,4,0,3,1,0,0,1,0,0,2,9,,
2122192338,ROYAL SEAFOOD CUISINE,MANHATTAN,MOTT ST,10013,Chinese,13,13,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,,
2122192373,BENVENUTO CAFE,MANHATTAN,FRANKLIN STREET,10013,American,11,13.57692308,10,7,0,0,13,1,0,3,0,0,0,9,0,0,0,13,,
2122192516,BURGER KING,MANHATTAN,CANAL STREET,10013,American,13,13.07692308,5,5,1,0,7,0,0,3,0,0,0,3,0,0,0,6,,
2122192527,NEW YORK OPEN CENTER,MANHATTAN,EAST 30 STREET,10016,American,4,6,4,4,0,0,3,2,0,0,0,0,0,0,0,0,0,2,,
2122192725,STARBUCKS,MANHATTAN,CANAL STREET,10013,Caf̩/Coffee/Tea,7,5,3,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,,
2122192773,DOMINIQUE ANSEL BAKERY,MANHATTAN,SPRING STREET,10012,French,3,17.66666667,12,8,0,0,7,7,0,1,0,0,0,7,0,0,5,15,,
2122192777,BATARD,MANHATTAN,WEST BROADWAY,10013,French,9,9.307692308,6,5,0,0,6,0,0,4,0,0,0,3,0,1,0,7,,
2122192828,JOY LUCK PALACE,MANHATTAN,MOTT ST,10013,Chinese,12,13.36363636,4,3,0,0,5,1,0,2,0,0,0,3,0,0,0,6,,
2122192922,TO TWO BOONSIK,MANHATTAN,CANAL ST,10002,Asian,12,12,2,2,0,0,1,0,1,1,0,0,0,2,0,0,0,3,,
2122192961,STARBUCKS,MANHATTAN,SPRING STREET,10012,Caf̩/Coffee/Tea,4,9,3,3,0,0,3,0,0,0,0,0,0,2,0,0,0,2,,
2122192970,B FLAT,MANHATTAN,CHURCH STREET,10013,Japanese,12,13.30769231,5,5,0,0,3,0,1,2,0,0,0,7,0,1,0,9,,
2122193328,BEST FUZHOU RESTAURANT,MANHATTAN,ELDRIDGE ST,10002,Chinese,20,16.78571429,6,4,0,1,2,2,0,2,0,0,0,5,0,2,2,10,,
2122193338,JAYA,MANHATTAN,BAXTER ST,10013,Asian,18,14.94117647,7,4,0,0,2,4,2,3,0,0,0,4,0,0,2,11,,
2122193434,THE BUTCHER'S DAUGHTER,MANHATTAN,KENMARE STREET,10012,Vegetarian,8,13.23076923,13,10,0,2,7,5,0,2,1,0,0,11,4,0,4,20,,
2122193434,THE BUTHCHER'S DAUGHTER MARKET,MANHATTAN,ELIZABETH STREET,10012,"Juice, Smoothies, Fruit Salads",8,13.05555556,13,10,0,2,7,5,0,2,1,0,0,11,4,0,4,20,,
2122193686,YEE LI RESTAURANT,MANHATTAN,ELIZABETH STREET,10013,Chinese,20,32.02816901,18,10,0,0,13,17,1,18,0,0,0,15,0,0,7,51,,
2122194080,PIACERE,MANHATTAN,BROOME STREET,10013,Italian,10,12.78947368,8,6,0,0,5,5,1,3,0,0,0,3,0,0,2,11,,
2122195029,NOBU 195,MANHATTAN,BROADWAY,10007,Japanese,22,22,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,3,,
2122197693,ESTELA,MANHATTAN,E HOUSTON STREET,10012,American,2,13.3125,7,5,0,0,5,0,2,3,0,0,0,5,0,0,0,9,,
2122197766,PIZZA,MANHATTAN,HESTER ST,10002,Pizza,9,8.333333333,3,3,0,0,2,1,0,0,0,0,0,2,0,0,1,3,,
2122198066,CANTON LOUNGE,MANHATTAN,MOTT ST,10013,Chinese,24,28.31818182,10,5,0,1,11,10,5,5,0,0,0,5,0,0,7,22,,
2122198110,BABY GRAND,MANHATTAN,LAFAYETTE STREET,10013,American,9,10.5,6,5,1,0,6,3,0,0,0,0,0,3,0,2,0,6,,
2122198119,SESSANTA,MANHATTAN,THOMPSON ST,10012,American,26,18.30769231,5,3,0,0,3,3,0,5,0,0,0,1,1,1,1,9,,
2122198223,NOODLE Q,MANHATTAN,E BROADWAY,10038,Chinese,12,40.1509434,11,7,0,1,8,14,3,12,0,0,0,10,1,0,5,38,,
2122198341,SAIGON VIETNAMESE SANDWICH,MANHATTAN,BROOME ST,10013,Vietnamese/Cambodian/Malaysia,22,16.15384615,4,3,0,0,1,2,2,4,0,0,0,3,0,0,1,9,,
2122198392,TOMS,MANHATTAN,ELIZABETH ST,10012,Caf̩/Coffee/Tea,7,5.75,3,3,0,0,2,0,0,1,0,1,0,1,1,0,0,2,,
2122198434,LUCKY STARS BAKERY,MANHATTAN,GRAND ST,10002,Chinese,12,29.40909091,8,5,0,1,4,7,0,2,1,0,0,6,0,0,2,16,,
2122198496,The Ship,MANHATTAN,LAFAYETTE ST,10013,American,2,8.888888889,5,4,0,0,4,0,0,1,0,1,0,4,1,1,0,5,,
2122198689,PERPETUUM CAFE,MANHATTAN,W 25TH ST,10001,Caf̩/Coffee/Tea,7,15.18181818,4,3,0,0,5,2,0,0,0,0,0,3,0,0,1,5,,
2122198722,GROUND SUPPORT CAFE,MANHATTAN,WEST BROADWAY,10012,American,7,9.111111111,5,5,0,0,2,0,1,2,0,0,0,3,0,0,0,5,,
2122198785,FUNG TU,MANHATTAN,ORCHARD ST,10002,Chinese,8,11.86956522,9,6,0,0,9,2,0,1,0,1,0,9,0,2,2,12,,
2122192725,STARBUCKS,MANHATTAN,BROADWAY,10013,Caf̩/Coffee/Tea,7,6.125,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,,
2122198833,HOMETOWN HOTPOT & BBQ,MANHATTAN,GRAND ST,10013,Chinese,10,5.5,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,,
2122198850,C & L  DUMPLING HOUSE,MANHATTAN,CHRISTIE ST,10002,Chinese,9,12.88235294,6,6,0,0,7,3,0,3,0,0,0,3,1,0,1,9,,
2122198888,MOONCAKE FOODS,MANHATTAN,WATTS STREET,10013,Asian,10,30.07407407,8,6,0,0,3,7,2,5,1,0,0,6,0,0,4,18,,
2122198890,THE INTERNATIONAL CULINARY INSTITUTE,MANHATTAN,BROADWAY,10013,American,3,12,6,6,0,0,3,1,2,1,0,0,0,4,0,0,0,7,,
2122199068,IL PICCOLO BUFALO,MANHATTAN,MULBERRY STREET,10013,Italian,31,19.73684211,5,4,0,0,7,2,0,0,0,0,0,7,0,0,3,9,,
2122199191,POPEYES LOUISIANA KITCHEN,MANHATTAN,WALKER STREET,10013,American,4,5.833333333,4,4,0,0,4,0,0,0,0,0,0,1,0,0,1,1,,
2122199228,GRAND BO KY RESTAURANT,MANHATTAN,GRAND STREET,10013,Chinese,10,33.41818182,15,9,0,0,9,20,0,11,0,0,0,6,0,1,9,37,,
2122190579,SUBWAY,MANHATTAN,CANAL ST,10013,Sandwiches/Salads/Mixed Buffet,20,10.72727273,4,4,0,0,4,1,2,0,0,0,0,3,0,0,1,4,,
2122199545,CAFE KATJA,MANHATTAN,ORCHARD STREET,10002,Eastern European,9,12.64285714,6,5,0,0,1,4,0,3,0,0,0,3,0,0,3,10,,
2122199799,SOFIA'S LITTLE ITALY,MANHATTAN,MULBERRY STREET,10013,Italian,7,15.70588235,6,5,0,0,6,3,1,1,1,0,0,4,0,0,2,9,,
2122199876,HUA JI PORK CHOP FAST FOOD,MANHATTAN,ALLEN ST,10002,Chinese,25,34.03846154,9,6,0,0,4,4,1,11,0,0,0,6,0,1,0,21,,
2122200415,La Colombe,MANHATTAN,WALL ST,10005,Caf̩/Coffee/Tea,9,10.5,2,2,0,0,1,0,0,1,0,0,0,2,0,0,0,3,,
2122210100,TONY'S DI NAPOLI,MANHATTAN,WEST 43RD STREET,10036,Italian,10,13.61904762,8,6,0,0,6,6,1,3,1,0,0,3,0,0,2,12,,
2122210144,KELLARI TAVERNA,MANHATTAN,WEST   44 STREET,10036,Greek,10,22.81081081,11,7,0,0,3,9,3,9,0,1,0,10,1,0,3,28,,
2122210260,ZEST SZECHUAN,MANHATTAN,W 39TH ST,10018,Chinese,23,25.7826087,6,4,0,0,5,3,2,4,0,0,0,6,0,0,3,13,,
2122210301,PAX,MANHATTAN,WEST   40 STREET,10018,American,11,7.428571429,4,5,1,0,2,0,0,1,0,0,0,3,1,0,1,4,,
2122210308,DEAN & DELUCA,MANHATTAN,8 AVENUE,10018,American,8,26.4516129,9,7,0,0,7,6,2,9,0,0,0,7,1,0,0,22,,
2122210422,SUBWAY,MANHATTAN,7TH AVE,10018,Sandwiches/Salads/Mixed Buffet,4,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
2122211188,HAMPTON INN TIMES SQUARE,MANHATTAN,W 41ST ST,10036,American,13,12,2,2,0,0,3,1,0,1,0,0,0,0,0,0,1,2,,
2122211400,MR.ROTI LLC,MANHATTAN,AVE AMERICAS,10036,Caf̩/Coffee/Tea,12,17.33333333,4,3,0,1,3,1,0,1,0,0,0,1,0,0,1,4,,
2122211822,DISTRICT TAP HOUSE,MANHATTAN,W 38TH ST,10018,American,10,16.94736842,7,5,0,0,6,4,0,3,0,1,0,5,0,0,1,12,,
2122212355,SEXY SHAKES,MANHATTAN,W 40TH ST,10018,"Juice, Smoothies, Fruit Salads",10,7.5,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,,
2122212672,COPACABANA,MANHATTAN,8 AVENUE,10036,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,18.61111111,7,4,0,0,3,2,0,3,0,1,0,9,0,0,1,14,,
2122213005,SPICE GRILL,MANHATTAN,W 48TH ST,10036,Indian,11,10.42857143,7,5,0,0,6,1,1,1,0,0,0,3,0,0,1,5,,
2122213044,NEW YORK KIMCHI,MANHATTAN,W 48TH ST,10036,Korean,12,16.26315789,7,5,0,0,5,1,1,6,1,0,0,4,0,0,2,11,,
2122213333,ANTALIA TURKISH CUISINE,MANHATTAN,WEST   45 STREET,10036,Turkish,7,25.77272727,12,7,0,0,6,16,0,7,0,0,0,9,1,0,6,32,,
2122213339,BONCHON,MANHATTAN,WEST   38 STREET,10018,Chicken,13,32.10869565,12,7,0,0,16,10,0,6,0,0,0,9,0,0,5,25,,
2122213514,CHIPOTLE MEXICAN GRILL,MANHATTAN,BROADWAY,10018,Mexican,4,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,
2122213800,CARMINE'S,MANHATTAN,WEST   44 STREET,10036,Italian,13,12.71428571,5,5,0,0,8,1,0,3,0,0,0,2,0,0,0,6,,
2122213863,MCDONALD'S,MANHATTAN,8 AVENUE,10036,Hamburgers,12,21.71428571,10,7,0,0,10,6,0,4,0,0,0,5,2,0,3,15,,
2122215849,AYA SUSHI,MANHATTAN,W 39TH ST,10018,Japanese,12,20.81481481,8,6,0,1,4,5,1,3,0,0,0,7,0,0,6,16,,
2122210422,SUBWAY,MANHATTAN,WEST   37 STREET,10018,Sandwiches/Salads/Mixed Buffet,4,14.41176471,7,6,0,0,7,3,0,2,0,0,0,4,0,0,1,9,,
2122217200,MAPLE RESTAURANT,MANHATTAN,W 47TH ST,10036,American,10,23.48275862,9,6,0,0,4,11,0,3,0,0,0,6,0,1,5,20,,
2122217237,SAVOUR SICHUAN,MANHATTAN,W 39TH ST,10018,Chinese,35,36.92682927,9,5,0,2,6,11,2,8,1,0,0,6,3,0,6,27,,
2122217515,STARBUCKS,MANHATTAN,BROADWAY,10036,Caf̩/Coffee/Tea,0,12.58333333,6,5,0,0,3,2,0,3,0,0,0,1,0,0,2,6,,
2122217530,RE SETTE,MANHATTAN,WEST   45 STREET,10036,Italian,7,34.4375,9,6,0,0,6,10,1,7,2,0,0,5,1,1,3,22,,
2122217565,SUBWAY,MANHATTAN,WEST   46 STREET,10036,Sandwiches/Salads/Mixed Buffet,12,20.61538462,11,7,0,1,11,8,2,3,1,0,0,9,0,0,5,21,,
2122217600,OLYMPIC PITA,MANHATTAN,W 46TH ST,10036,Mediterranean,9,72.63636364,3,3,0,2,4,1,1,1,0,0,0,2,0,0,0,7,,
2122217853,SOPHIE'S CUBAN CUISINE,MANHATTAN,AVENUE OF THE AMERICAS,10018,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",17,15.8,2,2,0,0,0,1,1,2,0,0,0,1,0,0,0,4,,
2122218440,SARDIS RESTAURANT,MANHATTAN,WEST   44 STREET,10036,American,13,12.61538462,5,5,0,0,3,2,1,2,0,1,0,4,0,1,1,8,,
2122219000,DALLAS BBQ,MANHATTAN,WEST 42 STREET,10036,Barbecue,12,12.875,6,5,0,0,6,3,0,3,1,0,0,2,0,1,2,8,,
2122219510,JIMMY'S CORNER,MANHATTAN,WEST   44 STREET,10036,American,12,19.76923077,8,5,0,0,6,8,0,0,2,0,0,7,1,1,5,15,,
2122219666,HALE & HEARTY SOUP,MANHATTAN,7 AVENUE,10019,Soups & Sandwiches,3,2.2,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,
2122220082,TACO HUT,MANHATTAN,BROADWAY,10027,Tex-Mex,12,30.63157895,5,5,0,3,6,1,2,1,0,0,0,6,0,0,0,12,,
2122220092,Seasoned Vegan,MANHATTAN,ST. NICHOLAS AVENUE,10026,Vegetarian,10,11,5,4,0,0,4,1,1,2,0,0,0,3,0,0,0,6,,
2122220098,TROPICAL SENSATION,MANHATTAN,AMSTERDAM AVENUE,10025,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10,23.64285714,13,7,0,0,8,17,1,4,1,0,0,4,0,0,8,25,,
2122220191,PINKBERRY,MANHATTAN,BROADWAY,10025,"Ice Cream, Gelato, Yogurt, Ices",14,15.69230769,4,3,0,0,3,2,0,2,1,0,0,3,0,1,3,7,,
